AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_06;TRA_HOM_05;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2010;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR;15;15101;ARICA;3;2;110;3;1;1;1;0;0;0;0;6;1;1;2;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;1;110;113;98;127;109;130;134;125;133;969;112;100;135;118;121;132;94;131;943;2;2;2;0;1;2;4;4;17;6;1;0;0;0;2;2;1;12;3;0;1;0;0;0;0;1;5;0;0;0;0;1;1;0;0;2;6;6;1;2;3;4;1;0;23;2;6;4;6;3;2;1;2;26
2010;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;1;310;136;117;111;134;0;0;0;0;498;152;128;104;100;0;0;0;0;484;28;8;14;5;0;0;0;0;55;21;6;8;3;0;0;0;0;38;8;3;6;1;0;0;0;0;18;5;2;2;4;0;0;0;0;13;10;6;3;2;0;0;0;0;21;7;4;5;2;0;0;0;0;18
2010;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;1;410;73;55;34;42;0;0;0;0;204;66;53;36;33;0;0;0;0;188;10;15;2;0;0;0;0;0;27;13;7;1;0;0;0;0;0;21;4;1;1;1;0;0;0;0;7;4;0;1;0;0;0;0;0;5;10;5;3;1;0;0;0;0;19;2;2;1;0;0;0;0;0;5
2010;52;3;LICEO DOMINGO SANTA MARIA;15;15101;ARICA;3;1;810;0;0;23;18;0;0;0;0;41;0;0;18;20;0;0;0;0;38;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2010;56;6;COLEGIO SAN MARCOS DE ARICA;15;15101;ARICA;3;1;110;40;37;38;39;32;37;47;39;309;29;36;22;31;22;30;46;33;249;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;5;5;10;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;2;0;1;1;2;1;8;1;0;0;1;0;0;1;0;3
2010;56;6;COLEGIO SAN MARCOS DE ARICA;15;15101;ARICA;3;1;310;53;37;50;33;0;0;0;0;173;46;36;38;26;0;0;0;0;146;3;2;9;1;0;0;0;0;15;3;8;4;1;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;3;1;0;0;0;0;5;1;1;0;2;0;0;0;0;4
2010;59;0;COLEGIO SAN JORGE;15;15101;ARICA;4;1;110;19;20;22;31;27;16;15;26;176;31;17;19;24;17;13;14;21;156;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;2;1;1;0;0;0;0;5
2010;59;0;COLEGIO SAN JORGE;15;15101;ARICA;4;1;310;13;13;20;18;0;0;0;0;64;21;15;21;12;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;60;4;COLEGIO ALEMAN DE ARICA;15;15101;ARICA;3;1;110;36;44;29;48;39;39;29;33;297;47;39;33;29;34;33;22;34;271;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;1;0;0;2;0;3;12;6;1;1;1;1;1;1;0;12
2010;60;4;COLEGIO ALEMAN DE ARICA;15;15101;ARICA;3;1;310;26;20;21;23;0;0;0;0;90;31;23;14;21;0;0;0;0;89;3;1;1;0;0;0;0;0;5;4;0;3;1;0;0;0;0;8;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;3
2010;67;1;ABRAHAM LINCOLN SCHOOL;15;15101;ARICA;3;1;110;34;33;43;26;27;20;33;32;248;32;28;25;38;26;15;23;18;205;0;0;0;0;5;2;0;0;7;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;0;0;7;2;0;0;0;0;1;1;1;5
2010;67;1;ABRAHAM LINCOLN SCHOOL;15;15101;ARICA;3;1;310;12;9;17;3;0;0;0;0;41;20;7;9;12;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;1
2010;69;8;JUNIOR COLLEGE;15;15101;ARICA;4;1;110;22;26;21;9;17;25;26;33;179;23;22;20;19;17;21;23;31;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;2;0;4
2010;69;8;JUNIOR COLLEGE;15;15101;ARICA;4;1;310;24;33;23;35;0;0;0;0;115;29;21;35;21;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;4;0;1;0;1;0;0;0;0;2
2010;70;1;ESCUELA VALLE DE ESQUINA;15;15102;CAMARONES;2;2;110;0;0;2;5;0;2;2;1;12;1;1;0;1;0;2;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;1;2
2010;72;8;LICEO  VALLE DE CODPA;15;15102;CAMARONES;2;2;110;1;1;1;2;0;1;7;5;18;0;1;1;0;1;1;4;2;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;6;0;0;0;0;0;0;0;1;1
2010;72;8;LICEO  VALLE DE CODPA;15;15102;CAMARONES;2;2;710;5;2;3;3;0;0;0;0;13;2;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;3
2010;73;6;ESCUELA VALLE DE COBIJA;15;15102;CAMARONES;2;2;110;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;74;4;ESCUELA VALLE DE CAMARONES;15;15102;CAMARONES;2;2;110;0;0;1;1;1;0;0;0;3;2;1;0;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;75;2;ESCUELA VALLE DE GUANACAGUA;15;15102;CAMARONES;2;2;110;0;0;2;1;1;0;0;0;4;1;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;76;0;ESCUELA VALLE DE CUYA;15;15102;CAMARONES;2;2;110;1;2;0;2;0;0;0;0;5;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2010;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;110;12;10;5;6;11;11;7;4;66;8;4;5;8;6;9;12;8;60;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;2;0;1;0;0;1;1;1;6;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;3
2010;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;610;3;3;2;3;0;0;0;0;11;4;6;2;1;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;1;0;0;0;0;0;3;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;78;7;LICEO GRANADEROS;15;15201;PUTRE;2;1;710;7;7;2;3;0;0;0;0;19;3;1;2;4;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;5;1;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1
2010;79;5;ESCUELA EL MARQUEZ;15;15201;PUTRE;2;2;110;1;1;5;1;2;0;1;2;13;0;0;1;2;2;2;2;2;11;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;3
2010;81;7;ESCUELA PAYACHATAS;15;15201;PUTRE;2;2;110;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;82;5;ESCUELA SAN FRANCISCO DE ASIS;15;15201;PUTRE;2;2;110;0;1;1;2;1;0;0;0;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;83;3;ESCUELA COTA COTANI;15;15201;PUTRE;2;2;110;0;0;1;0;1;0;0;0;2;0;1;1;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;84;1;ESCUELA LOS ALAMOS;15;15201;PUTRE;2;2;110;0;0;0;1;1;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;86;8;ESCUELA SAN SANTIAGO DE BELEN;15;15201;PUTRE;2;2;110;1;1;0;0;0;0;0;0;2;0;1;1;0;2;0;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;87;6;ESCUELA ANCOLACANE;15;15202;GENERAL LAGOS;2;2;110;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;88;4;ESCUELA ALCERRECA;15;15202;GENERAL LAGOS;2;2;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2010;89;2;ESCUELA HUMAPALCA;15;15202;GENERAL LAGOS;2;2;110;0;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2010;90;6;ESCUELA INTERNADO VISVIRI;15;15202;GENERAL LAGOS;2;2;110;4;1;1;4;2;0;6;9;27;1;0;3;4;1;4;6;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;91;4;ESCUELA COSAPILLA;15;15202;GENERAL LAGOS;2;2;110;1;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;92;2;ESCUELA CHISLLUMA;15;15202;GENERAL LAGOS;2;2;110;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;93;0;ESCUELA CHUJLLUTA;15;15202;GENERAL LAGOS;2;2;110;2;2;1;1;3;1;0;0;10;1;1;4;1;2;3;0;0;12;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;94;9;ESCUELA GUACOYO;15;15202;GENERAL LAGOS;2;2;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;95;7;ESCUELA COLPITAS;15;15202;GENERAL LAGOS;2;2;110;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;IQUIQUE;1;1;410;41;56;50;33;0;0;0;0;180;93;78;95;73;0;0;0;0;339;23;8;9;0;0;0;0;0;40;22;8;14;5;0;0;0;0;49;16;8;14;2;0;0;0;0;40;22;10;23;7;0;0;0;0;62;9;4;7;4;0;0;0;0;24;12;4;5;1;0;0;0;0;22
2010;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;IQUIQUE;1;1;463;6;0;11;8;0;0;0;0;25;14;0;21;24;0;0;0;0;59;6;0;3;1;0;0;0;0;10;3;0;5;1;0;0;0;0;9;21;0;8;7;0;0;0;0;36;22;0;17;11;0;0;0;0;50;2;0;1;0;0;0;0;0;3;2;0;1;3;0;0;0;0;6
2010;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;IQUIQUE;1;1;110;16;17;32;27;25;29;26;19;191;16;22;34;33;36;29;35;17;222;0;0;0;1;3;3;4;0;11;0;0;0;0;3;2;2;0;7;1;0;0;1;0;0;6;0;8;1;0;0;0;1;0;0;0;2;1;0;2;2;0;0;1;2;8;3;1;2;3;2;0;0;7;18
2010;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;IQUIQUE;1;1;310;15;6;16;0;0;0;0;0;37;13;8;11;0;0;0;0;0;32;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;4;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2
2010;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;IQUIQUE;5;2;510;0;0;69;65;0;0;0;0;134;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;9;0;0;2;0;0;0;0;0;2
2010;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;IQUIQUE;5;2;810;81;93;23;27;0;0;0;0;224;19;47;18;21;0;0;0;0;105;9;6;0;2;0;0;0;0;17;6;3;0;0;0;0;0;0;9;11;3;1;0;0;0;0;0;15;3;1;0;1;0;0;0;0;5;11;13;1;0;0;0;0;0;25;3;2;1;0;0;0;0;0;6
2010;107;4;LICEO LIBERT. GRAL.BERNARDO O'HIGGINS;1;1101;IQUIQUE;1;1;310;78;79;97;112;0;0;0;0;366;100;86;91;104;0;0;0;0;381;6;1;6;1;0;0;0;0;14;11;3;3;0;0;0;0;0;17;12;7;9;4;0;0;0;0;32;8;5;5;5;0;0;0;0;23;15;15;11;9;0;0;0;0;50;9;9;8;2;0;0;0;0;28
2010;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;1;510;56;90;120;106;0;0;0;0;372;16;12;3;5;0;0;0;0;36;19;14;14;7;0;0;0;0;54;1;1;0;0;0;0;0;0;2;29;14;27;6;0;0;0;0;76;0;1;1;1;0;0;0;0;3;16;6;10;1;0;0;0;0;33;1;0;0;0;0;0;0;0;1
2010;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;1;563;7;0;39;32;0;0;0;0;78;5;0;2;0;0;0;0;0;7;4;0;12;8;0;0;0;0;24;3;0;1;0;0;0;0;0;4;27;0;40;14;0;0;0;0;81;3;0;0;2;0;0;0;0;5;0;0;20;0;0;0;0;0;20;0;0;1;0;0;0;0;0;1
2010;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;1;610;0;0;13;14;0;0;0;0;27;52;54;101;117;0;0;0;0;324;0;0;3;1;0;0;0;0;4;11;8;11;3;0;0;0;0;33;0;0;2;1;0;0;0;0;3;16;15;26;13;0;0;0;0;70;0;0;0;0;0;0;0;0;0;10;6;3;2;0;0;0;0;21
2010;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;IQUIQUE;1;1;663;6;0;5;1;0;0;0;0;12;22;0;33;64;0;0;0;0;119;0;0;0;1;0;0;0;0;1;4;0;8;14;0;0;0;0;26;6;0;10;5;0;0;0;0;21;19;0;25;18;0;0;0;0;62;0;0;0;0;0;0;0;0;0;7;0;8;5;0;0;0;0;20
2010;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;1;110;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;1;1
2010;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;1;310;24;31;0;0;0;0;0;0;55;25;32;0;0;0;0;0;0;57;9;7;0;0;0;0;0;0;16;6;2;0;0;0;0;0;0;8;6;14;0;0;0;0;0;0;20;9;6;0;0;0;0;0;0;15;1;11;0;0;0;0;0;0;12;1;2;0;0;0;0;0;0;3
2010;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;1;410;0;0;18;7;0;0;0;0;25;0;0;10;14;0;0;0;0;24;0;0;4;2;0;0;0;0;6;0;0;2;0;0;0;0;0;2;0;0;3;1;0;0;0;0;4;0;0;4;6;0;0;0;0;10;0;0;10;14;0;0;0;0;24;0;0;11;9;0;0;0;0;20
2010;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;1;510;0;0;6;11;0;0;0;0;17;0;0;16;14;0;0;0;0;30;0;0;5;0;0;0;0;0;5;0;0;5;1;0;0;0;0;6;0;0;5;1;0;0;0;0;6;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2010;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;IQUIQUE;1;1;610;0;0;7;10;0;0;0;0;17;0;0;4;7;0;0;0;0;11;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;3;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;110;4;ESCUELA DOMINGO SANTA MARIA;1;1101;IQUIQUE;1;1;110;0;10;0;0;0;22;18;16;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;2;11;0;1;0;0;0;0;0;1;2;0;2;0;0;2;0;1;3;8;0;0;0;0;0;0;0;0;0
2010;111;2;ESCUELA GABRIELA MISTRAL;1;1101;IQUIQUE;1;1;110;21;20;16;13;16;15;14;22;137;19;22;17;13;25;12;19;24;151;2;2;3;3;0;1;1;0;12;1;4;0;0;0;0;1;0;6;2;2;1;4;1;3;1;0;14;2;0;0;2;0;1;1;0;6;2;3;2;0;0;0;0;1;8;2;2;3;0;0;2;0;0;9
2010;112;0;ESCUELA EDUARDO LLANOS;1;1101;IQUIQUE;1;1;110;17;23;29;29;34;16;27;15;190;19;15;20;22;29;18;33;24;180;2;0;1;0;6;1;3;0;13;0;0;2;0;1;2;1;0;6;0;3;4;2;1;1;6;2;19;1;1;3;2;1;1;3;0;12;1;1;2;1;0;3;3;0;11;3;0;3;2;0;0;1;1;10
2010;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;1101;IQUIQUE;1;1;110;37;49;44;52;47;42;43;51;365;38;34;40;49;44;44;49;43;341;5;2;3;1;5;9;3;3;31;4;1;4;3;0;6;3;1;22;5;1;0;1;0;2;1;5;15;0;1;1;0;1;1;3;2;9;2;3;0;0;0;1;0;1;7;1;1;1;1;1;1;0;1;7
2010;114;7;ESCUELA PLACIDO VILLARROEL;1;1101;IQUIQUE;1;1;110;23;27;17;32;26;33;39;26;223;31;25;13;19;14;26;31;13;172;1;4;3;2;0;1;2;0;13;0;0;3;0;1;2;0;0;6;11;5;5;5;3;4;4;1;38;3;2;2;3;1;3;3;1;18;2;3;0;1;6;1;2;2;17;1;2;1;3;1;0;2;0;10
2010;115;5;ESCUELA JAVIERA CARRERA VERDUGO;1;1101;IQUIQUE;1;1;110;0;0;0;0;0;0;0;0;0;11;22;17;16;25;29;32;47;199;0;0;0;0;0;0;0;0;0;2;1;4;1;2;1;5;1;17;0;0;0;0;0;0;0;0;0;3;0;2;1;1;3;0;0;10;0;0;0;0;0;0;0;0;0;1;0;5;3;1;1;4;1;16
2010;116;3;COLEGIO REPUBLICA DE CROACIA;1;1101;IQUIQUE;1;1;110;27;22;23;22;29;36;44;25;228;31;30;21;33;21;38;38;34;246;0;1;0;1;1;4;1;1;9;2;0;1;1;0;0;0;0;4;14;6;7;3;5;5;5;5;50;6;1;5;3;5;2;5;6;33;2;2;0;0;1;7;2;1;15;2;4;2;2;4;3;0;2;19
2010;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR;1;1101;IQUIQUE;1;1;110;16;19;21;33;46;37;34;33;239;14;18;16;22;24;43;32;29;198;3;0;0;0;2;1;3;0;9;1;0;0;0;0;0;3;0;4;3;2;3;6;4;4;6;9;37;1;0;1;2;0;4;3;2;13;2;2;0;1;2;1;1;3;12;3;1;2;1;2;2;2;3;16
2010;119;8;ESCUELA CENTENARIO;1;1101;IQUIQUE;1;1;110;16;16;13;8;10;19;16;28;126;13;22;11;24;19;13;32;23;157;3;0;1;3;5;1;2;0;15;0;0;1;1;1;5;2;1;11;9;4;6;4;9;4;10;6;52;3;4;7;2;4;3;6;3;32;2;4;4;0;0;1;4;6;21;5;1;3;1;1;2;4;5;22
2010;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON;1;1101;IQUIQUE;1;1;110;7;0;14;11;9;10;14;15;80;11;0;10;8;13;10;5;13;70;1;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;3;4;0;3;3;2;3;2;3;20;8;0;3;2;1;1;2;3;20;0;0;0;3;0;1;0;1;5;1;0;0;3;1;5;2;0;12
2010;122;8;ESCUELA THILDA PORTILLO OLIVARES;1;1101;IQUIQUE;1;1;110;16;17;15;12;10;18;29;15;132;14;12;17;21;21;28;22;17;152;2;0;1;1;4;2;3;2;15;1;2;0;1;2;2;3;0;11;3;4;3;2;1;2;3;3;21;2;1;0;1;1;1;1;1;8;2;2;5;0;2;0;2;1;14;3;2;0;0;1;0;0;1;7
2010;123;6;COLEGIO ESPANA;1;1101;IQUIQUE;1;1;110;20;10;11;23;14;9;19;13;119;8;11;18;11;21;14;10;20;113;3;0;2;4;1;3;2;0;15;0;0;0;0;0;0;1;0;1;3;2;1;0;0;2;1;1;10;0;0;1;0;0;1;2;1;5;1;1;0;1;2;1;1;1;8;2;1;0;2;5;1;3;0;14
2010;124;4;LICEO LUIS CRUZ MARTINEZ;1;1101;IQUIQUE;1;1;310;123;147;0;0;0;0;0;0;270;113;126;0;0;0;0;0;0;239;43;30;0;0;0;0;0;0;73;30;15;0;0;0;0;0;0;45;20;18;0;0;0;0;0;0;38;13;8;0;0;0;0;0;0;21;18;18;0;0;0;0;0;0;36;23;14;0;0;0;0;0;0;37
