RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO;AGNO
6455;6;BARTOLO LLANCALEO;G;440;9;9116;SAAVEDRA;2;1;110;3;6;4;6;0;5;3;7;34;1;2;5;3;3;6;7;9;36;1;0;0;4;0;0;2;1;8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;3;2;0;1;0;2;0;1;0;6;2006
6456;4;INALAFQUEN;G;445;9;9116;SAAVEDRA;2;1;110;3;3;5;4;1;7;1;7;31;1;1;4;3;2;3;2;4;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6457;2;AUGUSTO WINTER TAPIA;G;452;9;9116;SAAVEDRA;2;0;110;9;8;9;7;7;10;11;7;68;6;8;6;5;9;8;10;9;61;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;2006
6458;0;CALOF;G;455;9;9116;SAAVEDRA;2;1;110;1;4;2;3;4;10;5;7;36;1;7;4;0;1;3;5;4;25;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6459;9;ANTONIO LADINO;G;459;9;9116;SAAVEDRA;2;1;110;4;2;4;3;2;2;3;6;26;2;5;1;3;0;9;5;4;29;0;0;0;0;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6460;2;SAN SEBASTIAN; ;1;9;9116;SAAVEDRA;3;0;110;10;10;11;11;8;9;7;4;70;10;18;13;10;11;15;13;15;105;1;0;0;1;0;2;0;0;4;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;3;2006
6461;0;PADRE JUAN WEVERING; ;2;9;9116;SAAVEDRA;3;0;110;4;9;3;8;4;12;18;20;78;3;9;1;6;7;8;15;10;59;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3;0;0;1;0;1;0;0;0;2;2006
6462;9;RONGUIPULLI; ;8;9;9116;SAAVEDRA;3;1;110;2;2;0;1;2;0;0;0;7;1;1;1;2;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6463;7;EL ALMA; ;10;9;9116;SAAVEDRA;3;1;110;1;2;1;2;1;0;0;0;7;0;1;1;1;1;2;0;0;6;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6464;5;HUAPI; ;11;9;9116;SAAVEDRA;3;1;110;1;1;4;5;6;2;3;8;30;7;3;0;2;1;4;5;2;24;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6465;3;LA SIERRA; ;12;9;9116;SAAVEDRA;3;1;110;1;3;1;3;3;2;8;7;28;2;2;3;1;6;2;4;7;27;3;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;2006
6465;3;LA SIERRA; ;12;9;9116;SAAVEDRA;3;1;310;7;17;0;0;0;0;0;0;24;14;10;0;0;0;0;0;0;24;3;7;0;0;0;0;0;0;10;5;1;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;2;1;5;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6465;3;LA SIERRA; ;12;9;9116;SAAVEDRA;3;1;510;0;0;17;20;0;0;0;0;37;0;0;0;3;0;0;0;0;3;0;0;7;3;0;0;0;0;10;0;0;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2006
6465;3;LA SIERRA; ;12;9;9116;SAAVEDRA;3;1;610;0;0;6;1;0;0;0;0;7;0;0;15;15;0;0;0;0;30;0;0;0;1;0;0;0;0;1;0;0;2;4;0;0;0;0;6;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6468;8;SAN FRANCISCO DE QUIFO; ;31;9;9116;SAAVEDRA;3;1;110;1;1;4;1;3;2;0;0;12;0;2;1;1;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6469;6;ANGELES CUSTODIOS; ;32;9;9116;SAAVEDRA;3;1;110;1;0;4;1;1;0;0;0;7;1;3;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6471;8;SOL NACIENTE; ;33;9;9116;SAAVEDRA;3;1;110;4;3;7;2;5;7;9;8;45;5;2;7;5;5;9;6;2;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;4;1;0;2;0;0;0;0;1;4;2006
6473;4;INES DE SUAREZ; ;35;9;9116;SAAVEDRA;3;1;110;1;1;3;4;0;0;0;0;9;1;0;1;1;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2006
6474;2;QUIFO; ;43;9;9116;SAAVEDRA;3;1;110;2;2;2;2;3;4;0;0;15;2;2;6;6;1;5;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6475;0;LLAGUEY; ;51;9;9116;SAAVEDRA;3;1;110;2;1;3;5;7;4;6;6;34;0;3;3;5;2;3;10;2;28;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;2006
6476;9;EL TEMO; ;93;9;9116;SAAVEDRA;3;1;110;0;0;1;0;3;0;0;0;4;1;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6477;7;PERQUINAN; ;103;9;9116;SAAVEDRA;3;1;110;2;1;2;0;0;2;0;0;7;1;1;3;1;1;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6478;5;PIEDRA ALTA; ;128;9;9116;SAAVEDRA;3;1;110;3;3;4;3;1;5;5;4;28;3;2;1;1;2;4;8;5;26;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6479;3;DEUME; ;155;9;9116;SAAVEDRA;3;1;110;2;6;2;1;1;2;0;0;14;2;3;3;2;1;3;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6480;7;NUEVA RUCATRARO; ;219;9;9116;SAAVEDRA;3;1;110;8;4;8;9;3;10;7;4;53;1;4;5;9;9;4;5;5;42;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;2;2006
6481;5;CHEUCAN; ;283;9;9116;SAAVEDRA;3;1;110;1;1;1;2;0;0;0;0;5;3;1;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6482;3;NUEVO QUIFO; ;287;9;9116;SAAVEDRA;3;1;110;1;1;3;1;3;3;0;0;12;0;0;1;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6483;1;GUACOLDA; ;289;9;9116;SAAVEDRA;3;1;110;0;3;0;1;0;1;0;0;5;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6485;8;ERNESTO WILHEM; ;298;9;9116;SAAVEDRA;3;1;110;4;3;2;2;4;2;1;6;24;3;1;0;5;1;4;0;0;14;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6486;6;SAN GASTON; ;320;9;9116;SAAVEDRA;3;1;110;1;4;3;5;1;1;0;0;15;2;2;1;3;2;1;0;0;11;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6487;4;LOS CISNES; ;322;9;9116;SAAVEDRA;3;1;110;6;2;3;6;6;9;10;3;45;3;2;4;4;7;7;9;3;39;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6488;2;DIEGO PORTALES; ;326;9;9116;SAAVEDRA;3;1;110;7;5;5;5;7;9;5;5;48;1;3;4;4;3;5;2;4;26;1;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;1;2006
6489;0;SANTA CRUZ DE COMUE; ;336;9;9116;SAAVEDRA;3;1;110;0;2;0;2;3;4;0;0;11;1;0;2;0;3;1;0;0;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6490;4;MANUEL ROJAS; ;347;9;9116;SAAVEDRA;3;1;110;2;3;1;3;0;2;0;0;11;1;1;1;1;1;3;0;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6491;2;AGUSTO WINTER; ;348;9;9116;SAAVEDRA;3;1;110;3;4;2;5;3;0;3;8;28;1;2;8;1;3;2;4;4;25;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6492;0;DAGOBERTO GODOY; ;353;9;9116;SAAVEDRA;3;1;110;2;0;3;2;2;0;0;0;9;2;1;2;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;1;2006
6494;7;DIEGO DE ALMAGRO; ;364;9;9116;SAAVEDRA;3;1;110;1;2;0;0;1;1;0;0;5;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6495;5;RUCA RAQUI;G;822;9;9116;SAAVEDRA;2;1;110;2;3;4;3;0;2;5;3;22;5;1;0;7;2;2;2;1;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2006
6496;3;GABRIELA MISTRAL; ;511;9;9116;SAAVEDRA;3;1;110;6;2;5;6;5;6;8;12;50;2;4;5;5;8;7;12;11;54;0;0;0;0;0;2;2;1;5;2;0;0;0;1;0;0;1;4;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;1;0;1;1;1;2;1;1;1;8;0;0;1;0;0;0;1;1;3;2006
6496;3;GABRIELA MISTRAL; ;511;9;9116;SAAVEDRA;3;1;310;6;6;0;0;0;0;0;0;12;7;5;0;0;0;0;0;0;12;4;1;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2006
6496;3;GABRIELA MISTRAL; ;511;9;9116;SAAVEDRA;3;1;410;0;0;1;4;0;0;0;0;5;0;0;4;4;0;0;0;0;8;0;0;0;1;0;0;0;0;1;0;0;2;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2006
6496;3;GABRIELA MISTRAL; ;511;9;9116;SAAVEDRA;3;1;710;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6497;1;LICEO CLAUDIO ARRAU;C;18;9;9102;CARAHUE;2;0;110;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;2006
6497;1;LICEO CLAUDIO ARRAU;C;18;9;9102;CARAHUE;2;0;310;119;99;54;49;0;0;0;0;321;122;111;86;61;0;0;0;0;380;7;23;8;4;0;0;0;0;42;5;10;4;3;0;0;0;0;22;9;14;1;1;0;0;0;0;25;7;7;3;5;0;0;0;0;22;1;3;1;2;0;0;0;0;7;2;2;0;0;0;0;0;0;4;2006
6497;1;LICEO CLAUDIO ARRAU;C;18;9;9102;CARAHUE;2;0;510;21;13;51;57;0;0;0;0;142;16;17;5;0;0;0;0;0;38;3;8;6;5;0;0;0;0;22;1;2;0;0;0;0;0;0;3;3;4;7;7;0;0;0;0;21;1;0;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;2006
6497;1;LICEO CLAUDIO ARRAU;C;18;9;9102;CARAHUE;2;0;610;0;0;0;0;0;0;0;0;0;0;0;44;42;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6499;8;ROMILIO ADRIAZOLA;D;457;9;9102;CARAHUE;2;0;110;10;7;10;13;12;16;26;25;119;7;14;6;11;14;22;26;22;122;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;2;0;0;1;0;1;0;0;0;2;2006
6499;8;ROMILIO ADRIAZOLA;D;457;9;9102;CARAHUE;2;0;310;14;8;10;6;0;0;0;0;38;19;12;7;5;0;0;0;0;43;6;1;0;0;0;0;0;0;7;4;0;1;0;0;0;0;0;5;4;2;1;0;0;0;0;0;7;2;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6499;8;ROMILIO ADRIAZOLA;D;457;9;9102;CARAHUE;2;0;361;0;0;4;0;0;0;0;0;4;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6500;5; GRUPO ESCOLAR DARIO SALAS DIAZ;E;415;9;9102;CARAHUE;2;0;110;27;28;20;29;42;27;59;65;297;39;29;33;26;43;41;59;64;334;0;5;1;1;0;4;4;0;15;0;2;3;0;1;0;3;0;9;1;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;4;0;3;2;2;3;1;2;17;1;2;2;1;1;1;3;0;11;2006
6500;5; GRUPO ESCOLAR DARIO SALAS DIAZ;E;415;9;9102;CARAHUE;2;0;361;3;0;7;0;0;0;0;0;10;6;0;15;0;0;0;0;0;21;2;0;3;0;0;0;0;0;5;3;0;1;0;0;0;0;0;4;0;0;2;0;0;0;0;0;2;0;0;5;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6501;3;KIM RUKA;E;425;9;9102;CARAHUE;2;0;110;28;26;31;28;33;23;37;31;237;23;29;25;23;27;27;40;33;227;1;0;1;1;0;1;5;0;9;0;1;1;4;0;0;0;1;7;0;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0;3;4;0;1;0;0;1;1;0;7;2;0;0;1;1;2;1;1;8;2006
6502;1;NEHUENTUE;F;450;9;9102;CARAHUE;2;0;110;8;11;5;5;10;9;12;9;69;8;5;6;10;3;6;3;9;50;1;0;0;0;0;0;2;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;2;2006
6504;8;TRANAPUENTE;E;430;9;9102;CARAHUE;2;1;110;4;10;5;5;3;8;9;20;64;5;4;3;5;8;6;11;12;54;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;2006
6505;6;ESCUELA EL CHILCO;G;190;9;9102;CARAHUE;2;1;110;1;1;1;0;0;3;0;0;6;2;1;1;1;3;1;0;0;9;0;0;0;1;1;0;0;0;2;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6506;4;ESCUELA DINAMARCA;G;404;9;9102;CARAHUE;2;1;110;1;4;0;1;0;1;6;2;15;0;0;1;2;3;2;1;3;12;0;1;0;0;0;0;1;1;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;2006
6507;2;ESCUELA LOS CORRALES;G;407;9;9102;CARAHUE;2;1;110;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6508;0;ESCUELA EL LUCERO;G;408;9;9102;CARAHUE;2;1;110;0;0;0;1;2;1;0;0;4;0;1;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6509;9;ESCUELA SANTA CELIA;G;409;9;9102;CARAHUE;2;1;110;1;0;0;0;1;1;0;0;3;0;1;1;1;1;1;0;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6510;2;ESCUELA PAILACOYAN;G;410;9;9102;CARAHUE;2;1;110;0;0;1;0;1;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6511;0;ESCUELA LAS DAMAS;G;411;9;9102;CARAHUE;2;1;110;1;0;0;2;0;2;0;0;5;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6512;9;ESCUELA VILLA LAS ARAUCARIAS;G;414;9;9102;CARAHUE;2;1;110;0;0;0;1;3;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6513;7;CAMAR;G;416;9;9102;CARAHUE;2;1;110;1;0;1;0;1;0;0;0;3;0;0;1;0;1;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6514;5;QUIRIPIO;G;417;9;9102;CARAHUE;2;1;110;0;0;0;0;1;0;0;0;1;4;0;0;2;1;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6515;3;CATRIPULLI;G;418;9;9102;CARAHUE;2;1;110;0;1;2;0;0;1;2;0;6;0;0;0;3;1;1;2;0;7;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6516;1;LAS MINAS;G;419;9;9102;CARAHUE;2;1;110;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;2006
6518;8;EL MANZANO;G;422;9;9102;CARAHUE;2;1;110;2;0;1;2;1;1;3;0;10;0;1;1;0;4;0;3;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2006
6519;6;QUILLEM;G;423;9;9102;CARAHUE;2;1;110;0;0;2;2;0;0;0;0;4;2;1;2;0;1;1;0;0;7;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6521;8;CAMARONES;G;424;9;9102;CARAHUE;2;1;110;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
6522;6;PUYANGUE;G;426;9;9102;CARAHUE;2;1;110;2;2;1;0;1;1;0;0;7;1;2;1;1;2;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006
