AGNO;RBD;DV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO;SI_HOM_01;SI_HOM_02;SI_HOM_03;SI_HOM_04;SI_HOM_05;SI_HOM_06;SI_HOM_07;SI_HOM_08;SI_HOM_TO;SI_MUJ_01;SI_MUJ_02;SI_MUJ_03;SI_MUJ_04;SI_MUJ_05;SI_MUJ_06;SI_MUJ_07;SI_MUJ_08;SI_MUJ_TO
2012;9072;7;LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48;13;13118;MACUL;1;0;310;51;21;10;15;0;0;0;0;97;48;37;30;43;0;0;0;0;158;28;4;5;0;0;0;0;0;37;15;2;11;2;0;0;0;0;30;35;6;7;2;0;0;0;0;50;30;6;6;1;0;0;0;0;43;18;19;7;2;0;0;0;0;46;21;5;10;2;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9073;5;LICEO CARMELA SILVA DONOSO;13;13120;NUNOA;1;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;50;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9073;5;LICEO CARMELA SILVA DONOSO;13;13120;NUNOA;1;0;310;0;0;0;0;0;0;0;0;0;121;101;88;53;0;0;0;0;363;0;0;0;0;0;0;0;0;0;32;8;24;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;1;2;5;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;6;9;15;4;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9074;3;LICEO JOSE TORIBIO MEDINA;13;13120;NUNOA;1;0;110;0;0;0;0;0;0;26;18;44;0;0;0;0;0;0;18;20;38;0;0;0;0;0;0;2;4;6;0;0;0;0;0;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9074;3;LICEO JOSE TORIBIO MEDINA;13;13120;NUNOA;1;0;310;126;123;78;64;0;0;0;0;391;145;108;92;59;0;0;0;0;404;34;14;24;2;0;0;0;0;74;36;13;15;0;0;0;0;0;64;9;4;3;3;0;0;0;0;19;9;6;3;1;0;0;0;0;19;9;4;5;7;0;0;0;0;25;15;4;4;4;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9075;1;COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.;13;13118;MACUL;1;0;410;13;33;10;12;0;0;0;0;68;11;25;8;15;0;0;0;0;59;18;8;5;0;0;0;0;0;31;1;6;2;0;0;0;0;0;9;2;8;1;1;0;0;0;0;12;3;4;3;1;0;0;0;0;11;0;10;2;0;0;0;0;0;12;2;9;2;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9075;1;COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.;13;13118;MACUL;1;0;510;8;0;28;17;0;0;0;0;53;9;0;3;0;0;0;0;0;12;6;0;5;0;0;0;0;0;11;9;0;0;0;0;0;0;0;9;8;0;4;1;0;0;0;0;13;1;0;0;0;0;0;0;0;1;9;0;3;1;0;0;0;0;13;2;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9075;1;COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.;13;13118;MACUL;1;0;610;0;0;1;0;0;0;0;0;1;0;0;20;18;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;13120;NUNOA;1;0;310;85;94;0;0;0;0;0;0;179;19;43;0;0;0;0;0;0;62;9;12;0;0;0;0;0;0;21;9;4;0;0;0;0;0;0;13;25;13;0;0;0;0;0;0;38;5;8;0;0;0;0;0;0;13;27;24;0;0;0;0;0;0;51;16;7;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;13120;NUNOA;1;0;410;0;0;21;22;0;0;0;0;43;0;0;39;37;0;0;0;0;76;0;0;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;4;0;0;6;2;0;0;0;0;8;0;0;3;3;0;0;0;0;6;0;0;10;1;0;0;0;0;11;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;13120;NUNOA;1;0;510;0;0;39;41;0;0;0;0;80;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;13120;NUNOA;1;0;610;0;0;68;62;0;0;0;0;130;0;0;11;7;0;0;0;0;18;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;14;0;0;3;0;0;0;0;0;3;0;0;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9078;6;LICEO LENKA FRANULIC;13;13120;NUNOA;1;0;110;33;24;27;28;25;28;24;34;223;23;25;27;25;35;39;33;37;244;4;0;1;2;4;4;7;7;29;0;3;2;0;7;6;7;3;28;0;0;0;0;1;0;1;0;2;1;0;0;0;0;1;1;1;4;0;0;1;2;3;1;1;2;10;2;5;0;1;4;3;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9078;6;LICEO LENKA FRANULIC;13;13120;NUNOA;1;0;310;14;28;27;12;0;0;0;0;81;40;46;40;28;0;0;0;0;154;9;5;3;0;0;0;0;0;17;17;4;7;1;0;0;0;0;29;2;0;0;0;0;0;0;0;2;5;0;6;2;0;0;0;0;13;1;3;2;0;0;0;0;0;6;3;2;6;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9082;4;COL TEC PROFESIONAL REPUBLICA ARGENTINA;13;13120;NUNOA;1;0;310;63;77;0;0;0;0;0;0;140;44;52;0;0;0;0;0;0;96;49;16;0;0;0;0;0;0;65;25;13;0;0;0;0;0;0;38;23;9;0;0;0;0;0;0;32;12;8;0;0;0;0;0;0;20;13;8;0;0;0;0;0;0;21;9;4;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9082;4;COL TEC PROFESIONAL REPUBLICA ARGENTINA;13;13120;NUNOA;1;0;410;0;0;10;8;0;0;0;0;18;0;0;17;25;0;0;0;0;42;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9082;4;COL TEC PROFESIONAL REPUBLICA ARGENTINA;13;13120;NUNOA;1;0;510;0;0;25;37;0;0;0;0;62;0;0;15;12;0;0;0;0;27;0;0;6;0;0;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9082;4;COL TEC PROFESIONAL REPUBLICA ARGENTINA;13;13120;NUNOA;1;0;610;0;0;4;7;0;0;0;0;11;0;0;24;16;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9084;0;ESC.PRESIDENTE EDUARDO FREI MONTALVA;13;13120;NUNOA;1;0;110;55;64;56;71;57;61;38;36;438;42;49;51;56;64;53;42;36;393;1;0;1;4;5;6;3;1;21;3;0;1;2;1;2;0;0;9;0;1;0;0;2;0;0;0;3;1;0;0;0;1;0;0;0;2;3;4;1;0;0;3;3;0;14;5;0;1;1;3;2;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9085;9;ESCUELA JOSE BERNARDO SUAREZ;13;13118;MACUL;1;0;110;22;25;17;17;32;37;32;43;225;17;11;15;12;15;24;20;18;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;3;0;2;0;11;0;0;1;0;1;2;1;0;5;4;5;2;6;5;4;5;3;34;5;3;1;2;3;4;4;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9086;7;ESCUELA AURORA DE CHILE;13;13120;NUNOA;1;0;110;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9087;5;CENTRO EDUC. VALLE HERMOSO;13;13122;PENALOLEN;1;0;110;16;20;11;25;30;40;24;38;204;24;12;25;25;34;34;31;30;215;1;0;1;0;0;0;0;1;3;3;0;2;0;0;0;1;0;6;0;0;0;0;0;0;1;1;2;1;0;0;0;1;0;0;6;8;2;1;0;0;1;3;2;4;13;1;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9087;5;CENTRO EDUC. VALLE HERMOSO;13;13122;PENALOLEN;1;0;410;36;27;18;13;0;0;0;0;94;35;27;36;28;0;0;0;0;126;3;3;0;0;0;0;0;0;6;4;1;1;0;0;0;0;0;6;5;3;1;0;0;0;0;0;9;5;5;3;1;0;0;0;0;14;5;0;0;1;0;0;0;0;6;6;1;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9087;5;CENTRO EDUC. VALLE HERMOSO;13;13122;PENALOLEN;1;0;510;21;16;21;16;0;0;0;0;74;14;10;5;6;0;0;0;0;35;1;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;3;5;2;2;1;0;0;0;0;10;2;0;0;1;0;0;0;0;3;0;0;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9088;3;LICEO ANTONIO HERMIDA FABRES;13;13122;PENALOLEN;1;0;110;52;55;35;55;66;82;68;61;474;48;51;59;53;56;65;54;67;453;3;4;4;0;3;9;18;10;51;6;1;1;2;3;4;17;6;40;1;2;3;0;0;0;6;7;19;3;0;2;1;1;1;5;3;16;6;2;2;8;6;1;5;4;34;5;4;7;2;10;8;6;8;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9088;3;LICEO ANTONIO HERMIDA FABRES;13;13122;PENALOLEN;1;0;310;57;47;20;11;0;0;0;0;135;53;35;31;27;0;0;0;0;146;0;2;1;0;0;0;0;0;3;6;0;1;0;0;0;0;0;7;10;2;5;3;0;0;0;0;20;5;4;3;4;0;0;0;0;16;5;0;2;2;0;0;0;0;9;6;4;5;1;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9089;1;ESCUELA BÁSICA JOSÉ TORIBIO MEDINA;13;13120;NUNOA;1;0;110;42;37;44;53;44;48;27;42;337;30;37;30;29;20;29;26;23;224;1;0;3;0;1;3;4;0;12;1;0;0;1;0;0;2;1;5;0;0;0;1;0;1;0;0;2;0;0;1;0;0;0;0;0;1;4;0;1;3;3;3;1;2;17;2;0;1;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9090;5;ESCUELA BAS. CENTRO EDUCACIONAL MILLANTU;13;13118;MACUL;1;0;110;15;13;20;10;15;14;19;19;125;3;9;5;13;11;16;12;14;83;1;1;2;1;2;2;2;0;11;0;0;0;0;2;1;0;1;4;1;2;4;1;1;0;1;1;11;1;0;0;0;1;0;0;0;2;2;5;7;2;1;4;5;3;29;2;6;2;1;0;0;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9091;3;ESCUELA REPUBLICA DE FRANCIA;13;13120;NUNOA;1;0;110;18;22;12;23;24;20;22;20;161;8;12;11;5;12;10;11;10;79;2;0;1;0;0;7;2;0;12;2;0;1;1;0;2;0;2;8;1;0;1;0;3;0;1;0;6;1;0;1;0;1;2;0;1;6;8;4;1;4;1;5;3;3;29;3;1;1;3;0;4;1;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9097;2;ESCUELA REPUBLICA DE COSTA RICA;13;13120;NUNOA;1;0;110;31;41;35;43;42;43;37;27;299;32;35;31;31;35;35;24;36;259;1;1;2;2;2;1;0;0;9;0;0;1;0;2;1;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;5;3;5;0;1;0;2;18;2;0;1;0;2;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9098;0;ESCUELA JUAN BAUTISTA PASTEN;13;13122;PENALOLEN;1;0;110;31;33;29;45;52;67;56;70;383;30;26;30;35;49;63;68;63;364;10;1;6;5;4;8;3;3;40;3;0;3;1;1;4;4;1;17;2;0;0;2;5;1;5;6;21;2;2;0;0;0;2;2;1;9;5;8;6;17;3;5;4;6;54;6;1;2;13;3;2;5;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9100;6;LICEO REPUBLICA DE SIRIA;13;13120;NUNOA;1;0;110;83;89;86;80;80;75;76;55;624;82;78;92;72;77;81;55;67;604;0;2;1;6;0;1;2;1;13;0;2;1;4;1;2;0;1;11;1;0;0;0;0;0;0;1;2;0;0;1;1;0;0;2;0;4;12;8;6;5;13;5;5;2;56;11;3;3;2;13;3;2;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9100;6;LICEO REPUBLICA DE SIRIA;13;13120;NUNOA;1;0;310;67;62;54;41;0;0;0;0;224;69;59;57;44;0;0;0;0;229;11;6;1;0;0;0;0;0;18;10;1;0;0;0;0;0;0;11;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;5;4;0;1;0;0;0;0;10;3;2;2;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9102;2;ESCUELA GUILLERMO ZANARTU IRIGOYEN;13;13120;NUNOA;1;0;110;28;15;23;34;21;35;38;39;233;21;16;21;16;17;22;23;22;158;1;1;1;2;0;0;1;0;6;1;2;1;1;1;3;2;1;12;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;2;0;3;1;1;0;2;0;2;0;2;8;3;2;3;3;1;1;1;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9103;0;ESCUELA UNION NACIONAL ARABE;13;13122;PENALOLEN;1;0;110;31;36;30;40;33;36;40;34;280;29;24;32;31;24;36;26;25;227;4;1;0;0;6;0;3;1;15;2;0;0;0;2;1;2;0;7;1;1;2;0;1;3;0;2;10;0;0;0;0;0;0;1;0;1;2;2;5;2;2;1;1;1;16;4;3;5;4;0;1;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9104;9;ESCUELA VILLA MACUL;13;13118;MACUL;1;0;110;52;43;55;44;56;53;0;0;303;65;54;54;54;54;50;0;0;331;4;2;2;0;0;0;0;0;8;2;0;1;0;0;0;0;0;3;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;2;2;2;5;3;1;2;0;0;15;5;5;7;3;2;2;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9105;7;CENTRO EDUCACIONAL EDUARDO DE LA BARRA;13;13122;PENALOLEN;1;0;110;23;19;26;28;39;35;21;36;227;28;35;26;33;30;32;31;20;235;2;1;4;1;3;3;4;0;18;3;1;0;2;2;0;1;3;12;2;1;1;0;1;1;0;3;9;1;1;0;0;0;2;4;2;10;2;2;4;2;5;3;3;2;23;3;5;2;1;4;1;2;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9105;7;CENTRO EDUCACIONAL EDUARDO DE LA BARRA;13;13122;PENALOLEN;1;0;410;35;31;17;25;0;0;0;0;108;27;19;18;22;0;0;0;0;86;7;2;1;0;0;0;0;0;10;5;1;0;0;0;0;0;0;6;10;3;2;0;0;0;0;0;15;7;2;1;0;0;0;0;0;10;6;2;5;2;0;0;0;0;15;5;0;5;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9106;5;CENTRO EDUCACION MARIANO EGANA;13;13122;PENALOLEN;1;0;110;17;15;19;17;23;19;23;23;156;17;13;13;18;17;19;32;17;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;4;0;4;0;2;1;0;1;0;8;1;3;3;1;0;0;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9106;5;CENTRO EDUCACION MARIANO EGANA;13;13122;PENALOLEN;1;0;310;14;16;0;0;0;0;0;0;30;12;13;0;0;0;0;0;0;25;3;1;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;4;2;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9106;5;CENTRO EDUCACION MARIANO EGANA;13;13122;PENALOLEN;1;0;410;15;19;0;1;0;0;0;0;35;9;12;22;19;0;0;0;0;62;4;0;0;0;0;0;0;0;4;1;0;3;0;0;0;0;0;4;4;2;0;0;0;0;0;0;6;4;1;1;0;0;0;0;0;6;2;2;0;0;0;0;0;0;4;4;1;3;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9106;5;CENTRO EDUCACION MARIANO EGANA;13;13122;PENALOLEN;1;0;510;31;40;65;51;0;0;0;0;187;25;14;14;10;0;0;0;0;63;6;1;3;2;0;0;0;0;12;7;6;2;0;0;0;0;0;15;3;2;6;5;0;0;0;0;16;5;4;1;0;0;0;0;0;10;7;1;9;2;0;0;0;0;19;1;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9107;3;LICEO ERASMO ESCALA ARRIAGADA;13;13122;PENALOLEN;1;0;110;10;10;0;0;0;0;6;22;48;6;9;0;0;0;0;14;32;61;1;0;0;0;0;0;4;6;11;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;4;9;13;0;0;0;0;0;0;2;3;5;1;6;0;0;0;0;3;4;14;1;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9107;3;LICEO ERASMO ESCALA ARRIAGADA;13;13122;PENALOLEN;1;0;310;33;22;19;31;0;0;0;0;105;38;25;16;37;0;0;0;0;116;8;5;4;1;0;0;0;0;18;5;3;4;1;0;0;0;0;13;13;7;8;0;0;0;0;0;28;11;9;5;1;0;0;0;0;26;14;7;7;0;0;0;0;0;28;7;9;7;1;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9110;3;ESCUELA CARLOS HERNANDEZ PENA;13;13122;PENALOLEN;1;0;110;30;29;29;23;35;38;31;36;251;20;26;30;28;34;37;28;36;239;1;2;3;0;3;2;2;1;14;1;2;1;1;0;3;1;0;9;1;1;2;1;1;2;3;1;12;1;0;1;1;0;0;1;3;7;3;1;0;2;2;3;5;2;18;5;4;4;1;3;6;3;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9111;1;ESCUELA LUIS  ARRIETA CANAS;13;13122;PENALOLEN;1;0;110;13;18;19;21;16;22;12;28;149;12;14;10;11;15;11;9;14;96;3;0;0;2;0;2;1;0;8;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0;5;12;2;1;0;0;0;2;2;2;9;6;4;1;2;4;2;5;4;28;1;5;3;3;2;4;5;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9116;2;LICEO MUNICIPALIZADO MANUEL ROJAS;13;13118;MACUL;1;0;110;6;7;9;11;10;15;13;8;79;9;3;5;7;5;7;4;11;51;0;0;0;0;2;1;0;0;3;0;0;1;0;0;0;1;0;2;1;0;3;1;1;2;0;2;10;1;0;0;0;2;0;0;1;4;0;1;2;0;3;4;0;2;12;2;1;1;0;3;2;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9117;0;ESCUELA E-180 MATILDE HUICI NAVAS;13;13122;PENALOLEN;1;0;110;32;26;32;36;34;42;30;24;256;29;28;19;36;25;37;28;22;224;7;1;3;0;3;1;3;0;18;1;0;2;1;2;3;0;0;9;2;2;1;0;2;0;2;0;9;0;0;0;0;1;1;0;1;3;3;3;1;3;3;2;0;3;18;4;1;3;3;3;1;2;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9121;9;ESCUELA TOBALABA;13;13122;PENALOLEN;1;0;110;11;21;22;26;38;27;24;34;203;10;15;12;27;28;27;29;32;180;5;1;3;1;2;2;4;2;20;3;0;0;1;4;4;4;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9122;7;ESCUELA JULIO MONTT SALAMANCA;13;13118;MACUL;1;0;110;16;26;37;38;20;37;31;39;244;21;20;28;23;19;31;32;34;208;2;2;1;1;0;1;1;0;8;1;1;0;0;0;0;2;0;4;3;0;2;1;2;1;6;1;16;2;0;1;1;0;1;0;3;8;7;4;4;5;3;9;5;4;41;8;5;4;1;8;5;7;2;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9124;3;ESCUELA LUIS GREGORIO OSSA;13;13122;PENALOLEN;1;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;22;22;14;12;21;15;14;15;135;23;18;21;13;19;20;22;19;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9125;1;ESCUELA BASICA;13;13118;MACUL;1;0;110;35;23;25;26;27;45;39;40;260;30;21;21;19;17;26;24;30;188;1;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0;4;0;2;7;1;0;0;0;0;0;0;0;1;10;4;4;1;6;2;5;11;43;5;4;0;1;5;4;2;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9127;8;COLEGIO LIKANKURA DE PEÑALOLÉN;13;13122;PENALOLEN;1;0;110;25;25;25;31;39;32;27;31;235;25;18;30;24;29;32;33;34;225;9;1;0;0;0;3;2;1;16;4;0;0;0;0;2;0;1;7;2;0;2;1;0;4;3;3;15;1;0;2;0;2;1;3;1;10;5;1;3;2;4;5;4;5;29;5;2;4;1;4;5;5;6;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9131;6;ESCUELA JUAN MOYA MORALES;13;13120;NUNOA;1;0;110;30;30;26;34;33;32;33;31;249;27;24;29;19;29;29;34;21;212;4;2;8;0;2;2;4;1;23;2;3;4;1;2;2;1;0;15;0;0;0;1;0;0;2;0;3;1;0;0;1;0;0;0;0;2;4;1;3;0;3;0;1;1;13;0;2;2;0;0;1;2;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9135;9;COLEGIO APOSTOL SAN PEDRO;13;13120;NUNOA;4;0;110;3;9;8;5;14;6;7;14;66;1;4;3;8;7;2;5;5;35;0;0;1;0;1;1;1;0;4;0;0;0;0;0;1;0;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;2;1;0;0;0;1;0;0;2;4;0;0;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;9135;9;COLEGIO APOSTOL SAN PEDRO;13;13120;NUNOA;4;0;310;11;10;12;13;0;0;0;0;46;7;8;7;12;0;0;0;0;34;4;3;2;0;0;0;0;0;9;2;1;1;1;0;0;0;0;5;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;2;0;1;3;0;0;0;0;0;4;2;0;7;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
